file,title
3a16486a83cdb5e7d03a39f376219a97591eaadc.json,Evaluation of an in-practice test for feline coronavirus antibodies
c3b31d45e4d5c453a34d7c2f60b8ec05dea6014f.json,Immunohistochemical characterisation of PCV2 associate lesions in lymphoid and non-lymphoid tissues of pigs with natural postweaning multisystemic wasting syndrome (PMWS)
080a089e90ca68d74844a980cce719f096d4890a.json,The role of pathogenic Escherichia coli in the etiology of veal calf hemorrhagic enteritis
ee45c12d3b7956e8f2b154f183e3df5d7e355409.json,II
9001b914a0f375d8c4a114e5f24469ffe732e8e2.json,Symposium on Herd Health Management-Dairy Cow
1d39fce3c09c95c13c9b8e18c1ab9a85c24ff7c6.json,Enhanced pathogenicity of low-pathogenic H9N2 avian influenza virus after vaccination with infectious bronchitis live attenuated vaccine
62a87de16c26fdb905173879c56ec19a2879921f.json,Blood immune transcriptome analysis of artificially fed dairy calves and naturally suckled beef calves from birth to 7 days of age OPEN
9356254afc3321a1eb64bba898ce1686d7e6b9fc.json,Calf Pneumonia
444fec1b7784b5dbd09058cc7df2389e5159179b.json,Serological evaluation of relationship between viral pathogens (BHV-1
46ebfbb3db79bab7f78361721e37e8b35a34037e.json,Solvent/Detergent Virally Inactivated Serum Eye Drops Restore Healthy Ocular Epithelium in a Rabbit Model of Dry-Eye Syndrome
7286c913fa26a50cf613a00e8de9e36b522217c8.json,In vivo and in vitro models of demyelinating diseases XXIV . The infectious process in cyclosporin A treated Wistar Lewis rats inoculated with JHM virus*
f9410459142b63fb34eac0375dda7d9b6460b3fe.json,Persistent Foot-and-Mouth Disease Virus Infection in the Nasopharynx of Cattle; Tissue-Specific Distribution and Local Cytokine Expression
b3935c8b90d9ca6671636eaae86eab9cb0295fe8.json,Egg yolk IgY antibodies: A therapeutic intervention against group A rotavirus in calves
5535ed240ab00c780ce2aa42f1fbe13ef24b9120.json,viruses Reliable and Standardized Animal Models to Study the Pathogenesis of Bluetongue and Schmallenberg Viruses in Ruminant Natural Host Species with Special Emphasis on Placental Crossing
9cda860c97d430aea207a063d13e8612e023320c.json,Hiroshi OHNO 4) 
dfb7bbd5bd1c70e09f21125cb5c2e611b1dcee4c.json,Plant tissue distribution and chemical inactivation of six carnation viruses
a889893e111bef7d1aa6fe3f030539b5d42d28eb.json,Onset and duration of protective immunity against clinical disease and renal carriage in dogs provided by a bi-valent inactivated leptospirosis vaccine
