file,title
45e7c863c8a0bf2f373a64c3d7ba1546ca26d672.json,Airborne bioaerosols and their impact on human health
48bd5f768f3464ac253a120d2eddeb89c323f324.json,Integrated Microfluidic Nucleic Acid Isolation
6810812121d66ad44b45c388c3744a4b5f3bb001.json,SCIENCE CHINA Electron microscopy: essentials for viral structure
a4ac0a556416712bc053f001c5bc6931c908bfd1.json,Development of a Plastic-Based Microfluidic Immunosensor Chip for Detection of H1N1 Influenza
a1c6c0ff587ce0f94cacc87f5d12a742537f699e.json,From street canyon microclimate to indoor environmental quality in naturally ventilated urban buildings: Issues and possibilities for improvement
2116836ce185f9ba072d01c16bd0282147b37903.json,Thermogravimetric analysis and kinetic study on pyrolysis of representative medical waste composition
5140a6e76f2d904f83352ec46845267debd2d977.json,Nanoparticles and the Control of Oral Biofilms CHAPTER OUTLINE
5eb20deb48c231973cf0a796ca1c6898cbf2d07d.json,Design and Validation with Influenza A Virus of an Aerosol Transmission Chamber for Ferrets
37e905cfbf750a40acf17aec8fe4ea7d6f7bc82d.json,Rapid detection of organophosphates
338cea4fe5bd37df0700f81642681b04fd0a7b25.json,Efficacy of ethanol against viruses in hand disinfection
6ff8826ca04c185f3a88ab4b0d5a912aea4ab1a6.json,Electrospray ionisation-cleavable tandem nucleic acid mass tag-peptide nucleic acid conjugates: synthesis and applications to quantitative genomic analysis using electrospray ionisation-MS/MS
8b75d3f310bd21d2790e3a185a34f5202f34489d.json,Human Viruses in Water The Detection of Waterborne Viruses
7d8318edbfd691997b695a769434adf5f3fd677f.json,Aerosol Filtration Application Using Fibrous Media-An Industrial Perspective
869eacf84d79a5b176e43988c2dea3be54f6b2ca.json,Survival of influenza A virus on contaminated student clothing
a806a37a43e32e4d948f2a6f7567bbbb7f94b8d3.json,Biophysical approaches for exploring lipopeptide-lipid interactions
c1cc82c12016e5f82de7e3a938178b2203e55c1a.json,Label-free microcantilever-based immunosensors for highly sensitive determination of avian influenza virus H9
e4bc8603739ef592b4ce5c2a3b92abd82a2a13ef.json,Preparation and Antibacterial Activity Evaluation of 18-β-glycyrrhetinic Acid Loaded PLGA Nanoparticles
070a0d8fa10cc73701008dc6b9163eb2318c18a2.json,A chemical free
403bb1d39bfd4ac8f7a8014cc772d27cc5e34115.json,Sterilization and Disinfection Recommendation of Preferred Methods for Various Medical Devices 931 Sterilization
7535d2bfca621e254a646c336b6eb31ed5a07548.json,Application of Aptamer Based Biosensors for Detection of Pathogenic Microorganisms
417286ac22fc95bdfe96df0dc2a7c1e3eb5befe1.json,Evaluation of Low versus High Volume per Minute Displacement CO 2 Methods of Euthanasia in the Induction and Duration of Panic-Associated Behavior and Physiology
c63950e518474b14b821ac051e48eadd02613ddd.json,Sanitary and environmental aspects of sewage sludge management
f5e763d2253a378b85985424e5c3e3bc09d35583.json,Pixelated colorimetric nucleic acid assay
b1bda51b11adbd2799eb55a6d135c52d15ae1a65.json,Assessing the efficacy of tabs on filtering facepiece respirator straps to increase proper doffing techniques while reducing contact transmission of pathogens HHS Public Access
6dd2ed6685cf7be8b496fa8f100866f70f84b724.json,Evaluating the virucidal efficacy of hydrogen peroxide vapour
58411922ce2ecd07b682df24bf32597f43b5c498.json,Advanced removal of C. famata in bioaerosols by simultaneous adsorption and photocatalytic oxidation of Cu-doped TiO 2 /PU under visible irradiation
1841bf770bf94342fd0daecc90ddc07a5273bcc1.json,Recycling manure as cow bedding: Potential benefits and risks for UK dairy farms
442a1332feedd98d5b471efc73ea917c9451f267.json,Separation and analysis of glycyrrhizin
7217292fb56c59720bf7ab7a6168ee111dbf9474.json,A Atm spheric P Pollution R Research Development and laboratory evaluation of a compact swirling aerosol sampler (SAS) for collection of atmospheric bioaerosols
656338256f2379b5d50fc103ff58568338e615c1.json,Development of a rhesus monkey lung geometry model and application to particle deposition in comparison to humans HHS Public Access
a080640d17fb8db7f8bf5b0eebb8cf24c8396aae.json,Experimental study on a comprehensive particle swarm optimization method for locating contaminant sources in dynamic indoor environments with mechanical ventilation
b329cfd44ce5114bfd4b9b562fc9f508ee6be795.json,A high-flow portable biological aerosol trap (HighBioTrap) for rapid microbial detection
ae4541f6e81606b1d8d6aef48cb91c64a93da564.json,AlGaN/GaN high electron mobility transistors for protein-peptide binding affinity study
3422bab59932dcb046a0dfe931eb71173130979f.json,Closed-type pre-treatment device for point-of-care testing of sputum OPEN
94fbc0e621a4f3ca2d8b695aaf376931bac215e4.json,Electrofluidodynamic Technologies (EFDTs) for Biomaterials and Medical Devices. Electrospinning and microfluidics: an integrated approach for tissue engineering and cancer
19f5eb39de2aef11b4e3b8c0fa4b92f048057d83.json,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea
3503bc166c8ce5399efaf17bbd4de325bac26483.json,ENVIRONMENTAL AND SAFETY ISSUES WITH NANOPARTICLES
33276dc83f73e4dde76f40f70b0a0cbaf98721da.json,Micro-and nanotechnology for viral detection
c6039f8933305c9f44a44c81a15b321b6c2848dc.json,Far-UVC light: A new tool to control the spread of airborne-mediated microbial 1 diseases 2
0ca5279816f66f7fd8c0bdb09d15f5953e019b68.json,Comparative Study of Microbiological Monitoring Results from Three Types of Sampling Methods after Gastrointestinal Endoscope Reprocessing
fd6e510bb93580f8cc9ad03c6be723b0220e345b.json,Investigating a safe ventilation rate for the prevention of indoor SARS transmission: An attempt based on a simulation approach Article History
86dfb3c7e72f3aec8bc2f425f4fd5c4c3aab2ca4.json,Evaluation of bioaerosol samplers for the detection and quantification of influenza virus from artificial aerosols and influenza virus-infected ferrets
68e3c3e085b4248b8c185480e742ea35b75f0b20.json,Application of Microbial Cleaning Technology for Removal of Surface Contamination Chapter Outline
eb14cfca2bde4cf252c505c8f7381167bbf03a44.json,Rapid determination of baicalin and total baicalein content in Scutellariae radix by ATR-IR and NIR spectroscopy
167810e1cecde3ea04193bf9bf026e69c302db20.json,Effects of Moisture Content on the Storage Stability of Dried Lipoplex Formulations
2332b42c6c135193ad38e0d6d6b22aaa469c845b.json,Antibacterial performance of a novel photocatalytic-coated cordierite foam for use in air cleaners
08dd1169c7aa45621e5f48bf6246b049e071e445.json,Evaluation of Four Different Systems for Extraction of RNA from Stool Suspensions Using MS-2 Coliphage as an Exogenous Control for RT-PCR Inhibition
6076d93f4758dcd7abbd556a446402b1e05e5bca.json,Investigation on ultrasound assisted extraction of saikosaponins from Radix Bupleuri
eb8186e43029ed34f4fbc24f86946ce0590aa8ff.json,Pedestrian-level wind conditions in the space underneath lift-up buildings
99dab788e984601ee4efcd1138926caf10c00dcf.json,Salt Effects on the Thermodynamics of a Frameshifting RNA Pseudoknot under Tension
3d2c1c848225a99f51159739a87d008e33480247.json,Exhaled Air Dispersion During Oxygen Delivery Via a Simple Oxygen Mask*
e0190db5a1a1b99c8f3f2a7454dc698d840817bf.json,Quantify impacted scope of human expired air under different head postures and varying exhalation rates
c7a5eb7018ef7ea20d8ef8191e8c82b97471f5a9.json,Validity of inner canthus temperature recorded by infrared thermography as a non-invasive surrogate measure for core temperature at rest
d50193b69925aa965c272518a2a28bdfb1219c68.json,Effects of humidity and other factors on the generation and sampling of a coronavirus aerosol
3c80c0e69b8d29bce7c029d3c50b3da76690ff3f.json,Biological response of using municipal solid waste compost in agriculture as fertilizer supplement
4c4893d5d29c00197e2601f7a31d8b94deef7c63.json,Characteristics of air pollutant dispersion around a high-rise building
1f45ec61909c4000fcb61fe05fd8f47dd1fba208.json,An approach to the photocatalytic mechanism in the TiO 2 -nanomaterials microorganism interface for the control of infectious processes Keywords: Pathogenic microorganisms Photo-killing Microorganism/nanomaterials interface TiO 2 based materials Annihilation Respiratory virus Pandemic
0bc315d2fd406be6d572c343f3ec3bbc54686f8b.json,Development and evaluation of a rapid nucleic acid amplification method to detect influenza A and B viruses in human respiratory specimens
e4522d5cdfc2b4538f73524b4c43bbc6c83c7775.json,Development of a validated UPLC-qTOF-MS/MS method for determination of bioactive constituent from Glycyrrhiza glabra
ac99323189694e10b699a6c845bd15b86cc06d82.json,Development of a quantitative loop- mediated isothermal amplification assay for the field detection of Erysiphe necator
bdd29bc2544c4db266bcec6b7b404e5c360ca35f.json,Infectious Disease Management and Control with Povidone Iodine
a7127d296e795258495949e9bc1c49429e7b9b32.json,Airborne influenza virus detection with four aerosol samplers using molecular and infectivity assays: considerations for a new infectious virus aerosol sampler
a2c719481300f03ac72dc36c7f7e89b354003338.json,Journal Pre-proof Polysaccharide-based chromatographic adsorbents for virus purification and viral clearance
7a778c520d149c56dc01194edf1a4e3f10f1b5a1.json,Infrared Thermography and Soft Computing for Diabetic Foot Assessment
65771d5c9fa3db887b99d87df3f7790544006d89.json,Potential airborne pathogen transmission in a hospital with and without surge control ventilation system modifications
1673513d696d866b6fb17bc96cfd313ffe8f295a.json,Development of an improved methodology to detect infectious airborne influenza virus using the NIOSH bioaerosol sampler
1ba57b4baac27aad39d47ba69fb7707386a44723.json,Critical overview on the application of sensors and biosensors for clinical analysis
8121141696c2665f34295d13d6f18297ce0d8fa2.json,A unique water optional health care personnel handwash provides antimicrobial persistence and residual effects while decreasing the need for additional products
646b1368cd3353e7f6f7984eaf365ef6340753f2.json,Study of Particle Dispersion on One Bed Hospital using Computational Fluid Dynamics
ddd0fb0cae99bad6466775c11b4d5a0c30be9219.json,Different Types of Door-Opening Motions as Contributing Factors to Containment Failures in Hospital Isolation Rooms
7126ec3d1475356585d4d010dbc79276a1906ac4.json,Energy performance of independent air dehumidification systems with energy recovery measures
9f09f7d0e3420a6318685ce2b803f2a802f953fe.json,Near-infrared spectroscopy: Promising diagnostic tool for viral infections
84e8a4145f06c604f8542ee458480c8fa50bd1cf.json,Dielectrophoresis for Biomedical Sciences Applications: A Review
ac82b3518ef14402a653515f158c0434a8ecd8d5.json,Correlation between electrical properties and cation distribution in [(Ni x Mn 1-x ) 0.84 Cu 0.16 ] 3 O 4 thin films prepared by metal-organic decomposition for microbolometer applications
f3daf26f1b39509501433490717382dd94cbfe07.json,Selection of staphylococcal enterotoxin B (SEB)-binding peptide using phage display technology
2355a9ce8e92e48ad33c483bff985218bdd4cf51.json,Nanoparticles: synthesis and applications
8954feaa230060999c4f698c1582ffadfd79b0b9.json,Aerosol emission and superemission during human speech increase with voice loudness
afe09110e97e5f6508fa39d8f54925d9d845607c.json,Increased density and coverage uniformity of viruses on a sensor surface by using U-type
c09a10b1d2e8dedabdc06617cff5c3d86b111d18.json,Electrochemical Sensors for Clinic Analysis
