file,title
bd86c43263cb9345ccf6a418f433181a26f66e19.json,Early observational research and registries during the 2009- 2010 influenza A pandemic
6e5335a23578850b79d683e1a9d89546583dd94a.json,Limiting the spread of highly resistant hospital-acquired microorganisms via critical care transfers: a simulation study
2f8c3378797159662e0d94b5dfb07c1b5bb88579.json,Effects of ambient temperature on volume
3d435bcdab8b1d94057f836ce8e4f2f7341e57bc.json,Syndromic Surveillance Using Regional Emergency Medicine Internet
766e0afdd0d3c2a1f8d9a6c8b318ca401db0a8bd.json,c Ann Arbor Veterans Affairs Hospital
d9c950cf19a2048596a6e143471fb2d0c009d8f0.json,CASE STUDY System effectiveness of detection
b4d499844440e3aacd1644715092e8d170e39517.json,Current topic
df6046348bb422f277c38c41f86dedff3843bbab.json,Health care workers' views about respirator use and features that should be included in the next generation of respirators
183e393843de9d6c653897f1039ad10af9750347.json,Patterns of seasonal and pandemic influenza-associated health care and mortality in Ontario
eea7ee3da4fcd0dc1f2fb5297f169fc08acd6362.json,Beliefs underlying blood donors' intentions to donate during two phases of an avian influenza outbreak
415ccc587d634fc429ac080cf06694f78621ef73.json,Household transmission of respiratory viruses -assessment of viral
63034361dfaf8aabcc9a5aa6dcc68c1d09235748.json,The Impact of Severe Acute Respiratory Syndrome on Medical House Staff A Qualitative Study
78ab35770cc98632c434523df48c6ba290182d37.json,Excess cases of Influenza like illnesses in France synchronous with COVID19 invasion. Pierre-Yves Boëlle 1 and the Sentinelles syndromic and viral surveillance group
44bdee5bb927cb58ca1791c02466ecb45ebf5ef6.json,A community-based approach to influenza assessment and treatment during a pandemic
d6bbcc059331dda0ac8c4a897f4d7171d0d1cb99.json,Brief Communication Psychological Responses among Humidifier Disinfectant Disaster Victims and Their Families
6cbefcf4c0fbb8466db7d00b8f53e1f37a6bf8b5.json,Title: Integrated Disease Surveillance and Response (IDSR) in Malawi: Implementation Gaps and Challenges for Timely Alert Submit journal: PLoS ONE
a5e0abe0412493312962d8380f2563c124c709c2.json,A core competency model for Chinese baccalaureate nursing graduates: A descriptive correlational study in Beijing
96250a5e9ece21b2415b83d6756a3fcd07123ee7.json,Scientometric Trends for Coronaviruses and Other Emerging Viral Infections
42d591ee60f6c593530251494f9cb93a23221082.json,Lessons learned from the anti-SARS quarantine experience in a hospital- based fever screening station in Taiwan
defd90d30189ee3f111999fba52835d0af6e80b4.json,The Past
b51603b65f40d384c4aa0f11379f0dcc387e46b1.json,Use of Obstetric Practice Web Sites to Distribute Zika Virus Information to Pregnant Women During a Zika Virus Outbreak
7fcf80c8e74a2f858bf9f6c2f43c2b879152f007.json,Current status of personnel and infrastructure resources for infection prevention and control programs in the Republic of Korea: A national survey
7cd8d3fec1f3a8251b75a50aad856e1b5526de83.json,Core components for effective infection prevention and control programmes: new WHO evidence-based recommendations
b2e781c81e340e91a0f27009b29d0c8a3635c5e8.json,Evaluation of the sentinel surveillance system for influenza-like illnesses in the Greater Accra region
9dc34862d293de4b2fc5d07d28362045d71f51a6.json,ARTICLE IN PRESS G Model Enablers of
8a8463146cf8f61c2d62df2adaa251adbe2f9dc1.json,Burden of influenza
797c6ecb7d0eb5d6eb5ea5f081a3c4cc78be5bd2.json,Including the public in pandemic planning: a deliberative approach
39e643e0263bee019519c0c51f4ae17f1fe1a0a5.json,Strategy and technology to prevent hospital-acquired infections: Lessons from SARS
bd614a6233ff72830a79371d92a7680e1b8af33b.json,Nr Year of finishing survey Countries Authors of first publication Year of first publicatio Relevant publications Study settings Study subjects Final Sample size Response rates Sampling scheme Data collection tools Collection modes
1008bb267f9b05fcec7b715eab47f4a5c659c7dd.json,Teacher led school-based surveillance can allow accurate tracking of emerging infectious diseases -evidence from serial cross-sectional surveys of febrile respiratory illness during the H1N1 2009 influenza pandemic in Singapore
943f2beb4d32bce84617c72677a277224b73fd8f.json,Lack of SARS Transmission among Public Hospital Workers
1f7b47ec5e68a274a145bddd152303eba2f9d035.json,Pandemic Influenza A (H1N1) and Its Prevention: A Cross Sectional Study on Patients' Knowledge
ebed3cc5b0f4f9aa5a2dd3fd6f107c7a3a707914.json,Pandemic Infl uenza and Hospital Resources
8c7de742ccdab73cf04032fc703ad83aa65b685e.json,Stockpile of personal protective equipment in hospital settings: Preparedness for influenza pandemics
86f945ac3cc56d2dfba02f4524e37515f038a1c5.json,Contacting Passengers After Exposure to Measles on an International Flight: Implications for Responding to New Disease Threats and Bioterrorism
6bfd7a2e092c039e792bae569c8406f2a47c2759.json,Professional and Home-Made Face Masks Reduce Exposure to Respiratory Infections among the General Population
