file,title1a6ea764e64bdf054d1bda95719afa201681513c.json,ARTICLE IN PRESS +Model
598ce9971147cad544a81272a7b1eaee18630aee.json,Rianimazione e prevenzione delle infezioni nosocomiali
a8d09f2ec93bc430082902d1731e13fe9d5ed3ca.json,M I C R O B I O L O G Í A R E V I S TA A R G E N T I N A D E M I C R O B I O L O G Í A Contenidos Sección I. Generalidades
25051b22f3ce5f73480a326f3b25bdfe76074bd9.json,Vacunación antigripal en personal sanitario
f0828d2df7964f2570d13916b518931227744067.json,ARTICLE IN PRESS +Model
fa01c29dbfecae6c944aa503f98b30db9b7dea79.json,Estudio clínico-epidemiológico de la infección por
c87d4f4e911438b3f30bc8b68937547a2ee7110c.json,Lenguaje médico: el rayo neológico que no cesa
b2c3169b485f481ac3a470eb3b42093313ec2cb1.json,Antibióticos en las infecciones respiratorias
891e5d871c4b4ce18cf85c9ac5b4265c5ab65f5a.json,ROLE OF RHINOVIRUS IN RESPIRATORY TRACT INFECTIONS IN HOSPITALIZED CHILDREN Background
85ff507225663815acc88969364e16ecda4e9b16.json,Bronconeumopatías agudas del niño
c8d1ddd607733f1d97a9694f39a9428d5b63a376.json,Adecuación del tratamiento de la faringoamigdalitis aguda a la evidencia científica APPROPRIATENESS OF TREATMENT OF ACUTE PHARYNGOTONSILLITIS ACCORDING TO THE SCIENTIFIC EVIDENCE Objective
7f3d5ad3fedb140135b996d8562e9d8c59bcb3d7.json,Infecciones agudas traqueales y del árbol bronquial
edbed490acb09f836287b9dc10507d16a2f3811a.json,Diarreas agudas del niño " Punto esencial
f11716e871f586d06f32e591b126474d64423401.json,Recomendaciones para el manejo de la faringoamigdalitis aguda del adulto ଝ
1d014d12e44c800bcc53665d422eb4b4881fef79.json,Infecciones respiratorias por metapneumovirus en lactantes hospitalizados
d9caaedc9d3accd61aa54abb0d7fe4a933414121.json,Bronquiolitis
16d06d8c5fb7aaadd4540043097e830dc952f040.json,Infection in lung transplantation
83d17938ed0019e16081d08fc743e5c40e72477f.json,M I C R O B I O L O G Í A MERS-CoV: transmisión y el papel de nuevas especies hospederas MERS-CoV
85a77e94ca349fd3bbb97b8ee9571349dbc1ff3e.json,Respiratory tract infections Infecciones respiratorias
afb17c1b5acdd0b56cc4956ef7fa7dcf37b4131a.json,Teaching infectious diseases in the Medical Degree within the European higher education area
7648987c8ec44e9feb9a840d2dd744d9e6e98985.json,Antivirales (a excepción del VIH y la hepatitis) Antivirales (a excepción del VIH y la hepatitis)
af400a711649c6703b915e8a935dfe778bc42132.json,PROTOCOLO CLÍNICO DE PESQUISA Estudo de Fase II para avaliar a segurança e a imunogenicidade da vacina anti H1N1 em pacientes infectados pelo HIV Versão 1.0 de 02 de Fevereiro de 2010
73c50527c88e9c421764bf6ba94e491aab69dd3a.json,Enfermedades Infecciosas y Microbiología Clínica PUBLICACIÓN OFICIAL DE LA SOCIEDAD ESPAÑOLA DE ENFERMEDADES INFECCIOSAS Y MICROBIOLOGÍA CLÍNICA
68b9d6c200af25c4f58f2b13e0649d7f2faec4e6.json,Pneumonia aguda fibrinosa e organizante Pneumonia aguda fibrinosa e organizante
e18773ecee762195cee18f1b3d83ef02f2db0dc9.json,Recomendaciones para el manejo de la faringoamigdalitis aguda del adulto ଝ bajo la licencia CC BY-NC-ND (http:// creativecommons.org/licenses/by-nc-nd/4.0/)
35de825827ff891a195acf5ee39672fa48dd68e6.json,ENFERMEDAD DE KAWASAKI
f878cb2aa531ce31eca967ed42e6e553b1d0de05.json,El coronavirus causante del síndrome respiratorio de Oriente Medio The Middle East respiratory syndrome coronavirus
e84e1c5be1b170c98e89a2744320ffc13978b478.json,NEW RESPIRATORY VIRUS IN PEDIATRICS
67de735e7e3f2e60bfd376d42819b00faa8bd95e.json,Disidratazione acuta nel lattante
3c36d4b718224c7bfb0330655c26a58a47b24c74.json,Gripe y viriasis respiratorias
da3c13d431db06ed31f0a34985d0f1a24f189406.json,Acute respiratory viral infections in pediatric cancer patients undergoing chemotherapy ଝ
d01e72d035893cf55b445223a4201a5429483d48.json,Encefalomielite acuta disseminata Parole chiave: Encefalomielite acuta disseminata; Postinfettivo; Encefalomielite perivenosa; Encefalomielite acuta disseminata ricorrente; Encefalomielite acuta disseminata multifasica; Sclerosi multipla
