file,title
86a998617c077f4fe2ab26214995a3548fbc0fc5.json,Middle East Respiratory Syndrome and Severe Acute Respiratory Syndrome
464f7d3a460eb51dbc25bd12639b22079a73f85a.json,Viral lncRNA: A regulatory molecule for controlling virus life cycle
38aa050ad79d8a1d7022c33535255ce9d47914e5.json,Potent Inhibition of Junín Virus Infection by Interferon in Murine Cells
61722c462b054f36461375e96e502cbf22648c04.json,2 convergent Research center for emerging Virus infection
b46317ea8250eebf58f3f5dd1849e1b64148dffd.json,Article PI4KB on Inclusion Bodies Formed by ER Membrane Remodeling Facilitates Replication of Human Parainfluenza Virus Type 3
207885268ef61365fc89820ecb7c854a3dc23d9a.json,A novel mechanism of RNase L inhibition: Theiler's virus L Ã protein prevents 2-5A from binding to RNase L
fef0bb9eaac69559d0ff2f92ff83e0affd4435f0.json,Pathogenic Influenza Viruses and Coronaviruses Utilize Similar and Contrasting Approaches To Control Interferon-Stimulated Gene Responses
d65e23d9cd5d984bd31df5c4363d376dbcc527d9.json,Augmentation of chemokine production by severe acute respiratory syndrome coronavirus 3a/X1 and 7a/X4 proteins through NF-jB activation
0cb9c296684ca5e71462d825cab2827854a01544.json,p53 is not necessary for DUX4 pathology
dacc557b6e40bb69974e2e1a831aef665e524867.json,Cleavage of a Neuroinvasive Human Respiratory Virus Spike Glycoprotein by Proprotein Convertases Modulates Neurovirulence and Virus Spread within the Central Nervous System
6095a04fde33482975d02a46069943568b11ebe7.json,PI3K/Akt/p53 pathway inhibits reovirus infection
4bf587d8051a33e9e8215ef96afa025a943dc1b8.json,The interplay between infectious pancreatic necrosis virus (IPNV) and the IFN system: IFN signaling is inhibited by IPNV infection
b346900932930ece4127e7bb8f3990c8e0c1fbec.json,Swine interferon-induced transmembrane protein
70da3ee5739197acb1879c1d23606681aaac2e1c.json,A balanced game: chicken macrophage response to ALV-J infection
fb773634dcd17957e12be78e5c33ba753d82d3f5.json,Role of Glutathionylation in Infection and Inflammation
8020df26368f55f129b7a20a652763b3b714ca39.json,Viral journeys on the intracellular highways
ff218f343fbca258501ba42368ecbb57660e5a8f.json,An Analogue of the Antibiotic Teicoplanin Prevents Flavivirus Entry In Vitro
a6754979ae7d3ebf187418f107750fd007d9bf93.json,CLEC4M-positive and CD81-negative Huh7 cells are not susceptible to JFH-1 HCVcc infection but mediate transinfection
df783d511b145a10e7f609a87392eb50799d2b2b.json,NOA36 Protein Contains a Highly Conserved Nucleolar Localization Signal Capable of Directing Functional Proteins to the Nucleolus
daf5c921872ab27dc1a714408f626f49c71480e1.json,Strain-Specific Antagonism of the Human H1N1 Influenza A Virus against Equine Tetherin
625afb5a588fd265e15b652a437ef9f521682aee.json,Montelukast
c66db4790344510781ca7d7cba52739ba7f93a24.json,IFITM1 is a tight junction protein that inhibits hepatitis C virus entry NIH Public Access
bb9fa420cb74aed846df2a44a6cbd0991d2b2e59.json,A single-amino acid substitution in West Nile virus 2K peptide between NS4A and NS4B confers resistance to lycorine
bfa1dab8c91f41f59df39489115a8b2e19e537bf.json,Transcriptomic Characterization of the Novel Avian-Origin Influenza A (H7N9) Virus: Specific Host Response and Responses Intermediate between Avian (H5N1 and H7N7) and Human (H3N2) Viruses and Implications for Treatment Options
404bf0836c388f561f796369c26d0bbf6f37b407.json,Small Interfering RNA Targeting M2 Gene Induces Effective and Long Term Inhibition of Influenza A Virus Replication
78b7a343a9ffffc005daf8a962cf9140f5dc8735.json,Distributed under Creative Commons CC-BY 4.0 miR-27b attenuates apoptosis induced by transmissible gastroenteritis virus (TGEV) infection via targeting runt- related transcription factor 1 (RUNX1)
756448c2d7dda1e89c0ea4acf6ccd5e2ee02517e.json,viruses The Interplay of Viral and Host Factors in Chikungunya Virus Infection: Targets for Antiviral Strategies
92fa1b14f2644d87fb2117e50b6372a5d3c5fb59.json,Modulation of host cell responses and evasion strategies for porcine reproductive and respiratory syndrome virus
0cf5cd1d540a88eb0efe3ba8815805508c8bfc0f.json,Cyclophilins and cyclophilin inhibitors in nidovirus replication
0d82c429737f250a7bcd230fea2e4725edc2439a.json,viruses The Interaction between Nidovirales and Autophagy Components
e9b89cfe2cd2f085f3d85cf0c616a094aac33e90.json,Cellular RNA Helicases Support Early and Late Events in Retroviral Replication Chapter Outline RNA Helicase and Retroviruses in the Advent of "Omics Technology" 258 Early Events: Reverse Transcription and Integration 259 DHX9/RNA Helicase A Activity in the Genomic RNP 259 MOV10 Activity in Virions Remains Undefined 262 Late Events: Provirus Transcription
50005544cba05adf4b743e0ec11f39bd8d903cbd.json,Alternative autophagy
05ce1f7ae3a2051067e57e5e52f9cdad0e26a187.json,The ORF2 glycoprotein of hepatitis E virus inhibits cellular NF-κB activity by blocking ubiquitination mediated proteasomal degradation of IκBα in human hepatoma cells
c39ece828769a97d7ab743e5bae232bc127ae6a3.json,The Influenza A Virus Endoribonuclease PA-X Usurps Host mRNA Processing Machinery to Limit Host Gene Expression
3c72ead2a9cc9c0deee89ac36d97add000613d30.json,Silencing viruses by RNA interference
962fe9022b7ecbb15c50380673d47716888060d4.json,The natural compound silvestrol inhibits hepatitis E virus (HEV) replication in vitro and in vivo
71b1e5b3dcbccd130699fbbdbc537a66a24598bc.json,Engineering a Replication-Competent
